"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00241047","2015-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","67.3","7","31.5","2,7","11","1,7","6","1,7","0","1,7","","","","","0","2,7","0","2,7","0","1,7","30","1,7","1","1,7","","","20150730",",2,7","","","","","","","20150727",",1,7","20150705",",1,7","8.3","2,7,30,","","","","","14.7","1,,7,27,","32.2","1,7,05,","172.4","3,,,7","8.3","7","  23.3","2,,,7,3,1","  23.9","2,,,7,3,2","  23.9","2,,,7,3,3","  21.1","3,,,7,3,5","","","","","","","","","8.3","1,7","  29.4","2,,,7,3,1","  27.8","2,,,7,3,2","  25.6","2,,,7,3,3","  23.3","2,,,7,3,5","","","","","","","","","  16.7","2,,,7,3,1","  16.7","2,,,7,3,2","  18.3","2,,,7,3,3","  18.9","3,,,7,3,5","","","","","","","","","  22.8","2,,,7,3,1","  20.6","2,,,7,3,2","  20.0","2,,,7,3,3","  19.4","2,,,7,3,5","","","","","","","","","  19.9","2,,,7,3,1","  20.8","2,,,7,3,2","  21.5","2,,,7,3,3","  20.2","3,,,7,3,5","","","","","","","","","13.39","2,,,7","  25.8","2,,,7,3,1","  24.2","2,,,7,3,2","  22.4","2,,,7,3,3","  20.5","2,,,7,3,5","","","","","","","","","29.93","2,,,7","40.1","1,,,7","","","19.07","2,7","27.41","1,,,7","10.73","2,,,7","",""
"USC00241047","2015-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","123.1","7","55.8","3,7","5","2,7","5","2,7","0","2,7","0",",7","0",",7","0","3,7","0","3,7","0","3,7","28","3,7","9","3,7","","","20150823",",3,7","20150831","+,,7","20150831","+,,7","1","","20150813","+,2,7","20150825","+,3,7","1.1","3,7,23,","0",",,7,31,+","0",",,7,31,+","5.1","2,,7,13,+","33.3","3,7,25,+","179.5","3,,,7","31.1","7","  21.1","3,,,7,3,1","  21.7","3,,,7,3,2","  22.2","3,,,7,3,3","  20.0","3,,,7,3,5","","","","","","","","","22.8","3,7","  27.2","3,,,7,3,1","  25.6","3,,,7,3,2","  22.8","3,,,7,3,3","  20.0","3,,,7,3,5","","","","","","","","","  15.0","3,,,7,3,1","  16.1","3,,,7,3,2","  17.8","3,,,7,3,3","  18.3","3,,,7,3,5","","","","","","","","","  21.1","3,,,7,3,1","  20.0","3,,,7,3,2","  18.9","3,,,7,3,3","  18.3","3,,,7,3,5","","","","","","","","","  18.0","3,,,7,3,1","  19.0","3,,,7,3,2","  19.8","3,,,7,3,3","  19.2","3,,,7,3,5","","","","","","","","","12.00","3,,,7","  23.6","3,,,7,3,1","  22.5","3,,,7,3,2","  20.7","3,,,7,3,3","  19.5","3,,,7,3,5","","","","","","","","","29.05","3,,,7","22.1","2,,,7","0",",,,7","19.51","3,7","28.72","3,,,7","10.30","3,,,7","",""
"USC00241047","2015-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","136.2","7","13.1",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","20150908",",,7","20150930","+,,7","20150930","+,,7","","","20150916",",,7","20150925",",,7","1.7",",7,08,","0",",,7,30,+","0",",,7,30,+","17.5",",,7,16,","31.7",",7,25,","126.7","3,,,7","137.0","7","  17.2",",,,7,3,1","  18.3",",,,7,3,2","  19.4",",,,7,3,3","  18.9","1,,,7,3,5","","","","","","","","","105.9",",7","  22.8",",,,7,3,1","  21.1",",,,7,3,2","  19.4",",,,7,3,3","  18.9","1,,,7,3,5","","","","","","","","","  10.6",",,,7,3,1","  11.1",",,,7,3,2","  13.3",",,,7,3,3","  15.0","1,,,7,3,5","","","","","","","","","  13.9",",,,7,3,1","  13.9",",,,7,3,2","  13.9",",,,7,3,3","  15.0","1,,,7,3,5","","","","","","","","","  14.1",",,,7,3,1","  15.0",",,,7,3,2","  16.1",",,,7,3,3","  16.6","1,,,7,3,5","","","","","","","","","7.94",",,,7","  18.5",",,,7,3,1","  17.7",",,,7,3,2","  16.9",",,,7,3,3","  16.8","1,,,7,3,5","","","","","","","","","23.21",",,,7","33.4",",,,7","0",",,,7","15.24",",7","23.76",",,,7","6.72",",,,7","",""
"USC00241047","2015-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","136.5","7","0.3","1,7","9","1,7","4","1,7","0","1,7","0","1,7","0","1,7","0","1,7","7","1,7","0","1,7","9","1,7","0","1,7","","","20151028",",1,7","20151031","+,1,7","20151031","+,1,7","","","20151027",",1,7","20151010",",1,7","-2.8","1,7,28,","0","1,,7,31,+","0","1,,7,31,+","18.3","1,,7,27,","28.9","1,7,10,","83.2","1,,,7","367.6","7","  13.9","1,,,7,3,1","  14.4","1,,,7,3,2","  14.4","1,,,7,3,3","  15.6","1,,,7,3,5","","","","","","","","","230.6","1,7","  17.2","1,,,7,3,1","  16.1","1,,,7,3,2","  15.6","1,,,7,3,3","  16.1","1,,,7,3,5","","","","","","","","","   4.4","1,,,7,3,1","   6.1","1,,,7,3,2","   7.8","1,,,7,3,3","   9.4","1,,,7,3,5","","","","","","","","","   6.1","1,,,7,3,1","   6.7","1,,,7,3,2","   7.8","1,,,7,3,3","   9.4","1,,,7,3,5","","","","","","","","","   9.1","1,,,7,3,1","  10.3","1,,,7,3,2","  11.3","1,,,7,3,3","  12.8","1,,,7,3,5","","","","","","","","","5.37","1,,,7","  12.3","1,,,7,3,1","  12.2","1,,,7,3,2","  11.8","1,,,7,3,3","  13.0","1,,,7,3,5","","","","","","","","","17.12","1,,,7","43.7","1,,,7","0","1,,,7","10.66","1,7","17.80","1,,,7","3.52","1,,,7","",""
"USC00241047","2015-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","136.5","7","0.0",",7","10",",7","5",",7","0",",7","","","","","3",",7","28",",7","5",",7","0",",7","0",",7","","","20151127",",,7","","","","","","","20151103",",,7","20151101",",,7","-20.0",",7,27,","","","","","17.8",",,7,03,","15.6",",7,01,","","","958.7","7","   7.2",",,,7,3,1","   7.8",",,,7,3,2","   7.8","1,,,7,3,3","   9.4",",,,7,3,5","","","","","","","","","591.1",",7","   8.9",",,,7,3,1","   8.3",",,,7,3,2","   7.8","1,,,7,3,3","   9.4",",,,7,3,5","","","","","","","","","  -0.6",",,,7,3,1","   0.0",",,,7,3,2","   1.7","1,,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","  -0.6",",,,7,3,1","   0.0",",,,7,3,2","   1.7","1,,,7,3,3","   3.3",",,,7,3,5","","","","","","","","","   1.6",",,,7,3,1","   2.4",",,,7,3,2","   3.7","1,,,7,3,3","   5.5",",,,7,3,5","","","","","","","","","","","   2.1",",,,7,3,1","   2.8",",,,7,3,2","   4.0","1,,,7,3,3","   5.8",",,,7,3,5","","","","","","","","","","","38.0",",,,7","","","-1.37",",7","3.72",",,,7","-6.46",",,,7","",""
"USC00241047","2015-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","136.5","7","0.0",",7","14",",7","3",",7","0",",7","","","","","1",",7","29",",7","15",",7","0",",7","0",",7","1","","20151227",",,7","","","","","","","20151214",",,7","20151209",",,7","-20.6",",7,27,","","","","","12.7",",,7,14,","12.8",",7,09,","","","1661.5","7","  -0.6",",,,7,3,1","   0.0",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","702.8",",7","  -0.6",",,,7,3,1","   0.6",",,,7,3,2","   1.7",",,,7,3,3","   2.8",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","  -0.8",",,,7,3,1","  -0.1",",,,7,3,2","   0.9",",,,7,3,3","   1.9",",,,7,3,5","","","","","","","","","","","  -0.8",",,,7,3,1","  -0.1",",,,7,3,2","   1.0",",,,7,3,3","   2.0",",,,7,3,5","","","","","","","","","","","27.8",",,,7","","","-4.34",",7","0.38",",,,7","-9.05",",,,7","",""
"USC00241047","2016-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","8",",7","2",",7","0",",7","","","","","3",",7","31",",7","12",",7","0",",7","0",",7","","","20160103","+,,7","","","","","","","20160120",",,7","20160113",",,7","-18.9",",7,03,+","","","","","3.0",",,7,20,","7.8",",7,13,","","","2358.1","7","  -1.1",",,,7,3,1","   0.0",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","696.6",",7","  -1.1",",,,7,3,1","   0.0",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   0.0",",,,7,3,3","   0.6",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   0.0",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","  -1.1",",,,7,3,1","  -0.4",",,,7,3,2","   0.2",",,,7,3,3","   1.2",",,,7,3,5","","","","","","","","","","","  -1.1",",,,7,3,1","  -0.4",",,,7,3,2","   0.2",",,,7,3,3","   1.2",",,,7,3,5","","","","","","","","","","","8.7",",,,7","","","-4.14",",7","0.85",",,,7","-9.12",",,,7","",""
"USC00241047","2016-02","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0","1,7","2",",7","1",",7","0",",7","0",",7","0",",7","0","1,7","24","1,7","3","1,7","0","1,7","0","1,7","","","20160203",",1,7","20160229","+,,7","20160229","+,,7","","","20160213",",,7","20160227",",1,7","-13.3","1,7,03,","0",",,7,29,+","0",",,7,29,+","3.0",",,7,13,","15.0","1,7,27,","","","2828.0","7","  -0.6","1,,,7,3,1","   0.0","1,,,7,3,2","   0.6","1,,,7,3,3","   1.1","1,,,7,3,5","","","","","","","","","469.9","1,7","  -0.6","1,,,7,3,1","   0.0","1,,,7,3,2","   0.6","1,,,7,3,3","   1.1","1,,,7,3,5","","","","","","","","","  -1.1","1,,,7,3,1","  -0.6","1,,,7,3,2","   0.0","1,,,7,3,3","   0.6","1,,,7,3,5","","","","","","","","","  -1.1","1,,,7,3,1","  -0.6","1,,,7,3,2","   0.0","1,,,7,3,3","   0.6","1,,,7,3,5","","","","","","","","","  -0.9","1,,,7,3,1","  -0.3","1,,,7,3,2","   0.0","1,,,7,3,3","   0.8","1,,,7,3,5","","","","","","","","","","","  -0.9","1,,,7,3,1","  -0.3","1,,,7,3,2","   0.0","1,,,7,3,3","   0.8","1,,,7,3,5","","","","","","","","","","","3.5",",,,7","0",",,,7","1.55","1,7","6.80","1,,,7","-3.69","1,,,7","",""
"USC00241047","2016-03","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","15",",7","5",",7","0",",7","","","","","0",",7","26",",7","0",",7","0",",7","0",",7","","","20160319",",,7","","","","","","","20160322",",,7","20160321","+,,7","-11.1",",7,19,","","","","","8.6",",,7,22,","17.8",",7,21,+","","","3268.9","7","   4.4",",,,7,3,1","   5.0","1,,,7,3,2","   3.3","1,,,7,3,3","   4.4",",,,7,3,5","","","","","","","","","440.9",",7","   7.2",",,,7,3,1","   5.6","1,,,7,3,2","   3.9",",,,7,3,3","   4.4",",,,7,3,5","","","","","","","","","  -0.6",",,,7,3,1","   0.0","1,,,7,3,2","   0.0","1,,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","  -0.6",",,,7,3,1","   0.0","1,,,7,3,2","   0.0",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","   1.4",",,,7,3,1","   2.0","1,,,7,3,2","   1.7","1,,,7,3,3","   2.3",",,,7,3,5","","","","","","","","","","","   3.2",",,,7,3,1","   2.8","1,,,7,3,2","   1.8",",,,7,3,3","   2.5",",,,7,3,5","","","","","","","","","","","33.2",",,,7","","","4.11",",7","10.57",",,,7","-2.35",",,,7","",""
"USC00241047","2016-04","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","9",",7","3",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","7",",7","0",",7","","","20160417",",,7","20160430","+,,7","20160430","+,,7","","","20160424",",,7","20160422",",,7","-3.9",",7,17,","0",",,7,30,+","0",",,7,30,+","16.3",",,7,24,","25.0",",7,22,","","","3554.7","7","  11.1",",,,7,3,1","  12.2",",,,7,3,2","  11.1",",,,7,3,3","  10.0",",,,7,3,5","","","","","","","","","285.8",",7","  14.4",",,,7,3,1","  14.4",",,,7,3,2","  11.7",",,,7,3,3","  10.0",",,,7,3,5","","","","","","","","","   3.9",",,,7,3,1","   4.4",",,,7,3,2","   3.9",",,,7,3,3","   4.4",",,,7,3,5","","","","","","","","","   6.1",",,,7,3,1","   6.1",",,,7,3,2","   5.0",",,,7,3,3","   4.4",",,,7,3,5","","","","","","","","","   7.5",",,,7,3,1","   8.5",",,,7,3,2","   8.1",",,,7,3,3","   7.8",",,,7,3,5","","","","","","","","","","","  10.7",",,,7,3,1","  10.2",",,,7,3,2","   8.8",",,,7,3,3","   8.0",",,,7,3,5","","","","","","","","","","","34.0",",,,7","0",",,,7","8.81",",7","15.63",",,,7","1.98",",,,7","",""
"USC00241047","2016-05","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","10",",7","8",",7","0",",7","","","","","0",",7","5",",7","0",",7","8",",7","0",",7","","","20160511",",,7","","","","","","","20160521",",,7","20160505","+,,7","-2.8",",7,11,","","","","","21.6",",,7,21,","25.6",",7,05,+","144.7","1,,,7","3784.8","7","  14.4",",,,7,3,1","  15.6",",,,7,3,2","  14.4",",,,7,3,3","  12.8",",,,7,3,5","","","","","","","","","230.1",",7","  19.4",",,,7,3,1","  17.2",",,,7,3,2","  15.0",",,,7,3,3","  12.8",",,,7,3,5","","","","","","","","","   6.7",",,,7,3,1","   7.8",",,,7,3,2","   8.9",",,,7,3,3","   8.9",",,,7,3,5","","","","","","","","","   8.3",",,,7,3,1","   8.9",",,,7,3,2","   8.9",",,,7,3,3","   8.9",",,,7,3,5","","","","","","","","","  10.6",",,,7,3,1","  11.7",",,,7,3,2","  11.3",",,,7,3,3","  10.7",",,,7,3,5","","","","","","","","","6.59",",,,7","  14.6",",,,7,3,1","  13.3",",,,7,3,2","  12.0",",,,7,3,3","  10.9",",,,7,3,5","","","","","","","","","22.28",",,,7","68.9",",,,7","","","10.91",",7","17.75",",,,7","4.07",",,,7","",""
"USC00241047","2016-06","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","35.3","7","35.3",",7","5",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","25",",7","3",",7","","","20160601",",,7","","","","","","","20160616",",,7","20160624","+,,7","2.2",",7,01,","","","","","10.9",",,7,16,","32.8",",7,24,+","220.8",",,,7","3841.4","7","  21.1","1,,,7,3,1","  22.2","1,,,7,3,2","  22.2",",,,7,3,3","  18.9","2,,,7,3,5","","","","","","","","","56.6",",7","  27.8",",,,7,3,1","  25.6",",,,7,3,2","  22.8",",,,7,3,3","  19.4","2,,,7,3,5","","","","","","","","","  13.3","1,,,7,3,1","  14.4","1,,,7,3,2","  14.4",",,,7,3,3","  12.8","2,,,7,3,5","","","","","","","","","  18.9",",,,7,3,1","  16.7",",,,7,3,2","  15.0",",,,7,3,3","  13.3","2,,,7,3,5","","","","","","","","","  17.5","1,,,7,3,1","  18.4","1,,,7,3,2","  18.2",",,,7,3,3","  16.4","2,,,7,3,5","","","","","","","","","11.82",",,,7","  23.3",",,,7,3,1","  21.3",",,,7,3,2","  19.2",",,,7,3,3","  16.6","2,,,7,3,5","","","","","","","","","30.29",",,,7","19.5",",,,7","","","17.62",",7","26.61",",,,7","8.63",",,,7","",""
"USC00241047","2016-07","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","93.9","7","58.6",",7","6",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","5",",7","","","20160707",",,7","","","","","","","20160711",",,7","20160723","+,,7","5.0",",7,07,","","","","","12.4",",,7,11,","35.6",",7,23,+","260.3",",,,7","25.0","7","  22.2",",,,7,3,1","  23.3",",,,7,3,2","  23.9",",,,7,3,3","  21.7",",,,7,3,5","","","","","","","","","25.0",",7","  28.9",",,,7,3,1","  27.2",",,,7,3,2","  25.0",",,,7,3,3","  21.7",",,,7,3,5","","","","","","","","","  13.9",",,,7,3,1","  15.6",",,,7,3,2","  17.8",",,,7,3,3","  18.3",",,,7,3,5","","","","","","","","","  21.7",",,,7,3,1","  20.0",",,,7,3,2","  18.3",",,,7,3,3","  18.3",",,,7,3,5","","","","","","","","","  19.6",",,,7,3,1","  20.7",",,,7,3,2","  21.5",",,,7,3,3","  19.7",",,,7,3,5","","","","","","","","","11.83",",,,7","  26.3",",,,7,3,1","  24.5",",,,7,3,2","  22.5",",,,7,3,3","  19.9",",,,7,3,5","","","","","","","","","29.99",",,,7","30.7",",,,7","","","19.42",",7","28.49",",,,7","10.34",",,,7","",""
"USC00241047","2016-08","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","","","2","3,7","2","3,7","0","3,7","","","","","","","","","","","","","","","","","","","","","","","","","20160819",",3,7","","","","","","","","","17.8","3,,7,19,","","","198.6","4,,,7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","3,,,7","","","","","","","","","",""
"USC00241047","2016-09","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","6.4",",7","10",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","15",",7","1",",7","","","20160925",",,7","","","","","","","20160904",",,7","20160901",",,7","0.6",",7,25,","","","","","17.3",",,7,04,","32.2",",7,01,","104.1","1,,,7","","","  19.4",",,,7,3,1","  20.0",",,,7,3,2","  20.6",",,,7,3,3","  19.4",",,,7,3,5","","","","","","","","","154.1",",7","  24.4",",,,7,3,1","  22.8",",,,7,3,2","  21.7",",,,7,3,3","  19.4",",,,7,3,5","","","","","","","","","   8.9",",,,7,3,1","  10.6",",,,7,3,2","  11.7",",,,7,3,3","  12.2",",,,7,3,5","","","","","","","","","  12.8",",,,7,3,1","  12.2",",,,7,3,2","  12.2",",,,7,3,3","  13.3",",,,7,3,5","","","","","","","","","  12.6",",,,7,3,1","  13.9",",,,7,3,2","  14.6",",,,7,3,3","  15.6",",,,7,3,5","","","","","","","","","7.78",",,,7","  16.8",",,,7,3,1","  16.2",",,,7,3,2","  15.7",",,,7,3,3","  15.9",",,,7,3,5","","","","","","","","","21.33",",,,7","60.9",",,,7","","","13.41",",7","20.13",",,,7","6.69",",,,7","",""
"USC00241047","2016-10","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0","1,7","14","1,7","8","1,7","0","1,7","","","","","0","1,7","5","1,7","0","1,7","3","1,7","0","1,7","","","20161012",",1,7","","","","","","","20161003",",1,7","20161001",",1,7","-11.1","1,7,12,","","","","","15.0","1,,7,03,","23.9","1,7,01,","47.5","1,,,7","","","  12.8","1,,,7,3,1","  13.9","1,,,7,3,2","  13.3","1,,,7,3,3","  13.9","1,,,7,3,5","","","","","","","","","280.9","1,7","  15.6","1,,,7,3,1","  16.1","1,,,7,3,2","  17.2","1,,,7,3,3","  13.9","1,,,7,3,5","","","","","","","","","   4.4","1,,,7,3,1","   5.6","1,,,7,3,2","   7.2","1,,,7,3,3","   9.4","1,,,7,3,5","","","","","","","","","   7.2","1,,,7,3,1","   7.8","1,,,7,3,2","   7.8","1,,,7,3,3","   9.4","1,,,7,3,5","","","","","","","","","   7.5","1,,,7,3,1","   8.9","1,,,7,3,2","   9.2","1,,,7,3,3","  10.8","1,,,7,3,5","","","","","","","","","5.76","1,,,7","   9.9","1,,,7,3,1","   9.9","1,,,7,3,2","   9.8","1,,,7,3,3","  11.0","1,,,7,3,5","","","","","","","","","14.58","1,,,7","71.4","1,,,7","","","8.97","1,7","14.43","1,,,7","3.51","1,,,7","",""
"USC00241047","2016-11","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0",",7","4",",7","1",",7","0",",7","","","","","0",",7","23",",7","2",",7","0",",7","0",",7","","","20161130",",,7","","","","","","","20161116",",,7","20161109",",,7","-10.6",",7,30,","","","","","10.7",",,7,16,","18.9",",7,09,","","","","","   6.7",",,,7,3,1","   7.2",",,,7,3,2","   8.9",",,,7,3,3","  10.0",",,,7,3,5","","","","","","","","","418.0",",7","  10.0","1,,,7,3,1","   9.4",",,,7,3,2","   9.4",",,,7,3,3","  10.0","1,,,7,3,5","","","","","","","","","   0.6",",,,7,3,1","   1.1",",,,7,3,2","   2.2",",,,7,3,3","   3.9",",,,7,3,5","","","","","","","","","   0.6","1,,,7,3,1","   1.7",",,,7,3,2","   2.2",",,,7,3,3","   3.9","1,,,7,3,5","","","","","","","","","   2.9",",,,7,3,1","   4.1",",,,7,3,2","   5.0",",,,7,3,3","   6.9",",,,7,3,5","","","","","","","","","","","   4.5","1,,,7,3,1","   4.9",",,,7,3,2","   5.5",",,,7,3,3","   7.1","1,,,7,3,5","","","","","","","","","","","12.8",",,,7","","","4.40",",7","10.34",",,,7","-1.54",",,,7","",""
"USC00241047","2016-12","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","","","0.0",",7","10",",7","5",",7","0",",7","","","","","7",",7","31",",7","24",",7","0",",7","0",",7","","","20161217",",,7","","","","","","","20161216",",,7","20161230",",,7","-30.6",",7,17,","","","","","6.6",",,7,16,","8.3",",7,30,","","","","","   0.0",",,,7,3,1","   0.6",",,,7,3,2","   1.7",",,,7,3,3","   3.9",",,,7,3,5","","","","","","","","","816.7",",7","   1.1",",,,7,3,1","   1.1","1,,,7,3,2","   1.7",",,,7,3,3","   4.4",",,,7,3,5","","","","","","","","","  -2.8",",,,7,3,1","  -1.1",",,,7,3,2","  -0.6",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","  -1.7",",,,7,3,1","  -0.6","1,,,7,3,2","  -0.6",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","  -1.2",",,,7,3,1","  -0.2",",,,7,3,2","   0.7",",,,7,3,3","   2.1",",,,7,3,5","","","","","","","","","","","  -1.0",",,,7,3,1","  -0.1","1,,,7,3,2","   0.8",",,,7,3,3","   2.2",",,,7,3,5","","","","","","","","","","","21.8",",,,7","","","-8.01",",7","-2.58",",,,7","-13.44",",,,7","",""
"USC00241047","2017-01","45.6729","-111.1547","1455.4","BOZEMAN 6 W EXPERIMENTAL FARM, MT US","0.0","7","0.0",",7","5",",7","2",",7","0",",7","","","","","10",",7","31",",7","20",",7","0",",7","0",",7","","","20170105","+,,7","","","","","","","20170131",",,7","20170130",",,7","-26.1",",7,05,+","","","","","6.4",",,7,31,","7.8",",7,30,","","","","","  -1.7",",,,7,3,1","  -0.6",",,,7,3,2","  -0.6",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","843.2",",7","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","  -0.6",",,,7,3,3","   1.1",",,,7,3,5","","","","","","","","","  -2.8",",,,7,3,1","  -2.2",",,,7,3,2","  -1.7",",,,7,3,3","  -0.6",",,,7,3,5","","","","","","","","","  -2.8",",,,7,3,1","  -2.2",",,,7,3,2","  -1.7",",,,7,3,3","  -0.6",",,,7,3,5","","","","","","","","","  -2.6",",,,7,3,1","  -2.0",",,,7,3,2","  -1.3",",,,7,3,3","   0.3",",,,7,3,5","","","","","","","","","","","  -2.5",",,,7,3,1","  -1.9",",,,7,3,2","  -1.2",",,,7,3,3","   0.3",",,,7,3,5","","","","","","","","","","","13.3",",,,7","","","-8.87",",7","-3.14",",,,7","-14.59",",,,7","",""
