"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","2019-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","291.8","7","0.0",",7","11",",7","4",",7","1",",7","31",",7","4",",7","7",",7","31",",7","18",",7","0",",7","0",",7","2","","20191212","+,,7","20191231",",,7","20191231",",,7","","","20191229",",,7","20191222",",,7","-22.2",",7,12,+","203",",,7,31,","104",",,7,31,","27.2",",,7,29,","6.1",",7,22,","","","1792.4","7","   0.6",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","   5.0",",,,7,3,6","   2.2",",,,7,5,1","   2.8",",,,7,5,2","   3.3",",,,7,5,3","   6.7",",,,7,5,6","","","758.6",",7","   0.6",",,,7,3,2","   1.1",",,,7,3,3","   2.8",",,,7,3,5","   5.0",",,,7,3,6","   2.8",",,,7,5,1","   2.8",",,,7,5,2","   3.3",",,,7,5,3","   6.7",",,,7,5,6","","","   0.0",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","   1.1",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   0.6",",,,7,5,3","   4.4",",,,7,5,6","","","   0.0",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","   3.3",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   4.4",",,,7,5,6","","","   0.3",",,,7,3,2","   0.8",",,,7,3,3","   2.0",",,,7,3,5","   3.9",",,,7,3,6","   1.1",",,,7,5,1","   1.2",",,,7,5,2","   1.7",",,,7,5,3","   5.5",",,,7,5,6","","","   0.5",",,,7,3,2","   0.8",",,,7,3,3","   2.2",",,,7,3,5","   4.1",",,,7,3,6","   1.3",",,,7,5,1","   1.4",",,,7,5,2","   1.9",",,,7,5,3","   5.6",",,,7,5,6","","","61.4",",,,7","285",",,,7","-6.14",",7","-1.94",",,,7","-10.34",",,,7"
"USC00218450","2020-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","8",",7","2",",7","0",",7","31",",7","4",",7","9",",7","31",",7","25",",7","0",",7","0",",7","4","","20200117",",,7","20200124",",,7","20200118",",,7","","","20200118",",,7","20200123","+,,7","-24.4",",7,17,","254",",,7,24,","114",",,7,18,","11.2",",,7,18,","1.7",",7,23,+","","","2599.6","7","   0.6",",,,7,3,3","   1.7",",,,7,3,5","   3.3",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   4.4",",,,7,5,6","","","","","807.2",",7","   0.6",",,,7,3,2","   0.6",",,,7,3,3","   1.7",",,,7,3,5","   3.3",",,,7,3,6","   1.1",",,,7,5,1","   1.1",",,,7,5,2","   1.1",",,,7,5,3","   4.4",",,,7,5,6","","","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   2.8",",,,7,3,6","  -0.6",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   3.3",",,,7,5,6","","","","","   0.0",",,,7,3,2","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   2.8",",,,7,3,6","  -0.6",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   3.3",",,,7,5,6","","","   0.2",",,,7,3,3","   1.3",",,,7,3,5","   2.9",",,,7,3,6","   0.0",",,,7,5,1","   0.1",",,,7,5,2","   0.5",",,,7,5,3","   3.7",",,,7,5,6","","","","","   0.1",",,,7,3,2","   0.3",",,,7,3,3","   1.4",",,,7,3,5","   3.0",",,,7,3,6","   0.1",",,,7,5,1","   0.2",",,,7,5,2","   0.6",",,,7,5,3","   3.7",",,,7,5,6","","","20.8",",,,7","249",",,,7","-7.70",",7","-3.75",",,,7","-11.66",",,,7"
"USC00218450","2020-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","5",",7","3",",7","0",",7","29",",7","3",",7","8",",7","29",",7","20",",7","0",",7","0",",7","","","20200214","+,,7","20200218","+,,7","20200209",",,7","","","20200209",",,7","20200202",",,7","-25.6",",7,14,+","279",",,7,18,+","76",",,7,09,","5.6",",,7,09,","7.2",",7,02,","","","3355.6","7","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   2.8",",,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   3.3",",,,7,5,6","","","","","756.0",",7","   0.6",",,,7,3,3","   1.1",",,,7,3,5","   2.8",",,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   3.3",",,,7,5,6","","","","","   0.0",",,,7,3,3","   0.6",",,,7,3,5","   2.2",",,,7,3,6","  -0.6",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   2.2",",,,7,5,6","","","","","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   2.2",",,,7,3,6","  -0.6",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   2.2",",,,7,5,6","","","","","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   2.2",",,,7,3,6","  -0.4",",,,7,5,1","  -0.3",",,,7,5,2","   0.1",",,,7,5,3","   2.7",",,,7,5,6","","","","","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   2.3",",,,7,3,6","  -0.2",",,,7,5,1","  -0.1",",,,7,5,2","   0.2",",,,7,5,3","   2.8",",,,7,5,6","","","","","13.5",",,,7","191",",,,7","-7.74",",7","-2.24",",,,7","-13.23",",,,7"
"USC00218450","2020-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","12",",7","5",",7","1",",7","8",",7","0",",7","0",",7","27",",7","2",",7","0",",7","0",",7","5","","20200321",",,7","20200301",",,7","20200323",",,7","","","20200329",",,7","20200328",",,7","-7.8",",7,21,","178",",,7,01,","23",",,7,23,","39.6",",,7,29,","14.4",",7,28,","","","3890.1","7","   4.4",",,,7,3,2","   5.0",",,,7,3,3","   5.0",",,,7,3,5","   3.9",",,,7,3,6","   3.9",",,,7,5,1","   4.4",",,,7,5,2","   5.0",",,,7,5,3","   3.3",",,,7,5,6","","","534.5",",7","  11.7",",,,7,3,2","   8.3",",,,7,3,3","   5.6",",,,7,3,5","   3.9",",,,7,3,6","   8.9",",,,7,5,1","   7.2",",,,7,5,2","   5.6",",,,7,5,3","   3.9",",,,7,5,6","","","   0.0",",,,7,3,2","   0.0",",,,7,3,3","   0.0",",,,7,3,5","   0.6",",,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.0",",,,7,5,3","   0.0",",,,7,5,6","","","   0.0",",,,7,3,2","   0.0",",,,7,3,3","   0.6",",,,7,3,5","   1.1",",,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.0",",,,7,5,3","   2.2",",,,7,5,6","","","   0.9",",,,7,3,2","   1.3",",,,7,3,3","   1.7",",,,7,3,5","   2.0",",,,7,3,6","   0.8",",,,7,5,1","   0.9",",,,7,5,2","   1.2",",,,7,5,3","   2.3",",,,7,5,6","","","   3.7",",,,7,3,2","   2.6",",,,7,3,3","   2.1",",,,7,3,5","   2.2",",,,7,3,6","   2.1",",,,7,5,1","   1.8",",,,7,5,2","   1.6",",,,7,5,3","   2.5",",,,7,5,6","","","70.2",",,,7","39",",,,7","1.09",",7","5.21",",,,7","-3.03",",,,7"
"USC00218450","2020-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","8",",7","3",",7","1",",7","1",",7","1",",7","0",",7","16",",7","4",",7","1",",7","0",",7","","","20200415",",,7","20200413",",,7","20200413",",,7","2","","20200429",",,7","20200428",",,7","-8.9",",7,15,","51",",,7,13,","127",",,7,13,","27.7",",,7,29,","22.8",",7,28,","","","4271.0","7","  11.7","1,,,7,3,2","  11.7",",,,7,3,3","  10.0",",,,7,3,5","   7.2",",,,7,3,6","  10.6",",,,7,5,1","  10.0",",,,7,5,2","  10.0",",,,7,5,3","   6.7",",,,7,5,6","","","380.9",",7","  17.8",",,,7,3,2","  14.4",",,,7,3,3","  10.6",",,,7,3,5","   7.8",",,,7,3,6","  15.0",",,,7,5,1","  13.9",",,,7,5,2","  11.7",",,,7,5,3","   6.7",",,,7,5,6","","","   0.6","1,,,7,3,2","   1.1",",,,7,3,3","   3.3",",,,7,3,5","   3.9",",,,7,3,6","   1.1",",,,7,5,1","   1.7",",,,7,5,2","   2.8",",,,7,5,3","   3.9",",,,7,5,6","","","   2.2",",,,7,3,2","   2.8",",,,7,3,3","   3.9",",,,7,3,5","   4.4",",,,7,3,6","   2.8",",,,7,5,1","   2.8",",,,7,5,2","   3.3",",,,7,5,3","   3.9",",,,7,5,6","","","   4.5","1,,,7,3,2","   5.6",",,,7,3,3","   5.9",",,,7,3,5","   5.1",",,,7,3,6","   4.8",",,,7,5,1","   5.3",",,,7,5,2","   5.8",",,,7,5,3","   4.9",",,,7,5,6","","","  10.3",",,,7,3,2","   8.4",",,,7,3,3","   6.6",",,,7,3,5","   5.6",",,,7,3,6","   8.7",",,,7,5,1","   7.9",",,,7,5,2","   7.1",",,,7,5,3","   5.1",",,,7,5,6","","","42.5",",,,7","130",",,,7","5.64",",7","11.27",",,,7","0.00",",,,7"
"USC00218450","2020-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","11.7","7","11.7",",7","9",",7","6",",7","2",",7","0",",7","0",",7","0",",7","2",",7","0",",7","11",",7","0",",7","","","20200509",",,7","20200531","+,,7","20200531","+,,7","","","20200517",",,7","20200528",",,7","-1.1",",7,09,","0",",,7,31,+","0",",,7,31,+","43.7",",,7,17,","26.7",",7,28,","","","4423.7","7","  18.9",",,,7,3,2","  18.3",",,,7,3,3","  16.1",",,,7,3,5","  12.8",",,,7,3,6","  18.9",",,,7,5,1","  18.3",",,,7,5,2","  17.8","2,,,7,5,3","  11.7",",,,7,5,6","","","152.7",",7","  21.7",",,,7,3,2","  19.4",",,,7,3,3","  16.1",",,,7,3,5","  13.3",",,,7,3,6","  21.7",",,,7,5,1","  27.8",",,,7,5,2","  27.2",",,,7,5,3","  12.2",",,,7,5,6","","","   7.8",",,,7,3,2","   8.9",",,,7,3,3","   9.4",",,,7,3,5","   7.8",",,,7,3,6","   7.2",",,,7,5,1","   8.3",",,,7,5,2","   9.4","2,,,7,5,3","   6.7",",,,7,5,6","","","  10.0",",,,7,3,2","  10.0",",,,7,3,3","  10.0",",,,7,3,5","   7.8",",,,7,3,6","  10.0",",,,7,5,1","  10.0",",,,7,5,2","  10.0",",,,7,5,3","   7.2",",,,7,5,6","","","  12.2",",,,7,3,2","  12.6",",,,7,3,3","  11.8",",,,7,3,5","   9.7",",,,7,3,6","  12.1",",,,7,5,1","  12.3",",,,7,5,2","  12.1","2,,,7,5,3","   8.9",",,,7,5,6","","","  15.8",",,,7,3,2","  14.4",",,,7,3,3","  12.3",",,,7,3,5","  10.0",",,,7,3,6","  15.6",",,,7,5,1","  15.4",",,,7,5,2","  14.2",",,,7,5,3","   9.2",",,,7,5,6","","","112.5",",,,7","0",",,,7","13.79",",7","18.67",",,,7","8.90",",,,7"
"USC00218450","2020-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","103.0","7","91.3",",7","11",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","","","20200613",",,7","20200630","+,,7","20200630","+,,7","","","20200629",",,7","20200609",",,7","9.4",",7,13,","0",",,7,30,+","0",",,7,30,+","29.2",",,7,29,","34.4",",7,09,","","","4430.7","7","  21.7",",,,7,3,2","  22.2",",,,7,3,3","  20.0",",,,7,3,5","  16.7",",,,7,3,6","  21.7",",,,7,5,1","  21.7",",,,7,5,2","  21.1",",,,7,5,3","  16.1",",,,7,5,6","","","7.0",",7","  27.8",",,,7,3,2","  24.4",",,,7,3,3","  20.6",",,,7,3,5","  17.2",",,,7,3,6","  26.7",",,,7,5,1","  25.0",",,,7,5,2","  22.8",",,,7,5,3","  16.1",",,,7,5,6","","","  14.4",",,,7,3,2","  15.6",",,,7,3,3","  15.0",",,,7,3,5","  12.8",",,,7,3,6","  15.0",",,,7,5,1","  15.6",",,,7,5,2","  16.1",",,,7,5,3","  12.2",",,,7,5,6","","","  19.4",",,,7,3,2","  18.3",",,,7,3,3","  15.6",",,,7,3,5","  13.3",",,,7,3,6","  20.6",",,,7,5,1","  19.4",",,,7,5,2","  17.8",",,,7,5,3","  12.2",",,,7,5,6","","","  18.9",",,,7,3,2","  19.4",",,,7,3,3","  17.9",",,,7,3,5","  14.9",",,,7,3,6","  18.8",",,,7,5,1","  19.1",",,,7,5,2","  19.1",",,,7,5,3","  14.3",",,,7,5,6","","","  22.9",",,,7,3,2","  21.1",",,,7,3,3","  18.3",",,,7,3,5","  15.3",",,,7,3,6","  23.0",",,,7,5,1","  22.1",",,,7,5,2","  20.5",",,,7,5,3","  14.5",",,,7,5,6","","","105.4",",,,7","0",",,,7","21.14",",7","26.93",",,,7","15.35",",,,7"
"USC00218450","2020-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","258.5","7","155.5",",7","13",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","","","20200723",",,7","20200731","+,,7","20200731","+,,7","","","20200726",",,7","20200725","+,,7","12.2",",7,23,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,26,","32.8",",7,25,+","","","3.1","7","  25.6",",,,7,3,2","  26.1",",,,7,3,3","  23.9",",,,7,3,5","  20.0",",,,7,3,6","  24.4",",,,7,5,1","  24.4",",,,7,5,2","  23.9",",,,7,5,3","  18.9",",,,7,5,6","","","3.1",",7","  31.1",",,,7,3,2","  28.3",",,,7,3,3","  23.9",",,,7,3,5","  20.0",",,,7,3,6","  28.3",",,,7,5,1","  27.2",",,,7,5,2","  25.6",",,,7,5,3","  19.4",",,,7,5,6","","","  18.9",",,,7,3,2","  20.6",",,,7,3,3","  20.6",",,,7,3,5","  16.7",",,,7,3,6","  18.9",",,,7,5,1","  19.4",",,,7,5,2","  20.6",",,,7,5,3","  16.1",",,,7,5,6","","","  23.3",",,,7,3,2","  22.8",",,,7,3,3","  21.1",",,,7,3,5","  17.2",",,,7,3,6","  22.8",",,,7,5,1","  22.8",",,,7,5,2","  22.2",",,,7,5,3","  16.1",",,,7,5,6","","","  22.5",",,,7,3,2","  23.6",",,,7,3,3","  22.7",",,,7,3,5","  19.4",",,,7,3,6","  22.1",",,,7,5,1","  22.4",",,,7,5,2","  22.7",",,,7,5,3","  18.0",",,,7,5,6","","","  28.7",",,,7,3,2","  26.4",",,,7,3,3","  23.0",",,,7,3,5","  19.7",",,,7,3,6","  26.5",",,,7,5,1","  25.7",",,,7,5,2","  24.2",",,,7,5,3","  18.4",",,,7,5,6","","","55.9",",,,7","0",",,,7","23.25",",7","28.55",",,,7","17.96",",,,7"
"USC00218450","2020-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","369.4","7","110.9",",7","12",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","","","20200804",",,7","20200831","+,,7","20200831","+,,7","","","20200810",",,7","20200827",",,7","9.4",",7,04,","0",",,7,31,+","0",",,7,31,+","29.2",",,7,10,","32.2",",7,27,","","","8.1","7","  23.9",",,,7,3,2","  24.4",",,,7,3,3","  23.3",",,,7,3,5","  21.1",",,,7,3,6","  23.9",",,,7,5,1","  23.9",",,,7,5,2","  23.9",",,,7,5,3","  20.0",",,,7,5,6","","","5.0",",7","  29.4",",,,7,3,2","  27.2",",,,7,3,3","  23.9",",,,7,3,5","  21.1",",,,7,3,6","  27.8",",,,7,5,1","  26.7","1,,,7,5,2","  25.0",",,,7,5,3","  20.0",",,,7,5,6","","","  18.9",",,,7,3,2","  20.6",",,,7,3,3","  21.1",",,,7,3,5","  20.0",",,,7,3,6","  17.8",",,,7,5,1","  18.9",",,,7,5,2","  20.0",",,,7,5,3","  18.9",",,,7,5,6","","","  21.7",",,,7,3,2","  22.2",",,,7,3,3","  21.7",",,,7,3,5","  20.0",",,,7,3,6","  21.1",",,,7,5,1","  21.1","1,,,7,5,2","  21.1",",,,7,5,3","  18.9",",,,7,5,6","","","  20.9",",,,7,3,2","  22.1",",,,7,3,3","  22.1",",,,7,3,5","  20.1",",,,7,3,6","  20.5",",,,7,5,1","  20.9",",,,7,5,2","  21.5",",,,7,5,3","  19.0",",,,7,5,6","","","  26.8",",,,7,3,2","  24.7",",,,7,3,3","  22.5",",,,7,3,5","  20.3",",,,7,3,6","  24.6",",,,7,5,1","  23.8","1,,,7,5,2","  22.9",",,,7,5,3","  19.2",",,,7,5,6","","","94.2",",,,7","0",",,,7","21.75",",7","27.05",",,,7","16.45",",,,7"
"USC00218450","2020-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","385.8","7","16.4",",7","10",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","1","","20200910",",,7","20200930","+,,7","20200930","+,,7","","","20200908",",,7","20200926",",,7","1.1",",7,10,","0",",,7,30,+","0",",,7,30,+","5.8",",,7,08,","28.9",",7,26,","","","120.2","7","  18.9",",,,7,3,2","  20.0",",,,7,3,3","  21.7",",,,7,3,5","  20.6",",,,7,3,6","  18.9",",,,7,5,1","  19.4","1,,,7,5,2","  20.6",",,,7,5,3","  19.4",",,,7,5,6","","","112.1",",7","  23.9",",,,7,3,2","  22.8",",,,7,3,3","  22.2",",,,7,3,5","  20.6",",,,7,3,6","  23.3",",,,7,5,1","  22.8",",,,7,5,2","  21.7",",,,7,5,3","  20.0",",,,7,5,6","","","  10.0",",,,7,3,2","  12.8",",,,7,3,3","  16.1",",,,7,3,5","  16.7",",,,7,3,6","  11.1",",,,7,5,1","  12.2","1,,,7,5,2","  13.9",",,,7,5,3","  16.7",",,,7,5,6","","","  13.9",",,,7,3,2","  14.4",",,,7,3,3","  16.1",",,,7,3,5","  16.7",",,,7,3,6","  14.4",",,,7,5,1","  14.4",",,,7,5,2","  15.0",",,,7,5,3","  16.7",",,,7,5,6","","","  14.7",",,,7,3,2","  16.3",",,,7,3,3","  17.8",",,,7,3,5","  17.9",",,,7,3,6","  15.0",",,,7,5,1","  15.7","1,,,7,5,2","  16.7",",,,7,5,3","  17.7",",,,7,5,6","","","  19.7",",,,7,3,2","  18.5",",,,7,3,3","  18.4",",,,7,3,5","  18.1",",,,7,3,6","  18.7",",,,7,5,1","  18.4",",,,7,5,2","  18.0",",,,7,5,3","  17.9",",,,7,5,6","","","26.7",",,,7","0",",,,7","15.14",",7","20.47",",,,7","9.81",",,,7"
"USC00218450","2020-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","385.8","7","0.0",",7","14",",7","4",",7","0",",7","8",",7","1",",7","0",",7","18",",7","3",",7","2",",7","0",",7","","","20201028","+,,7","20201022","+,,7","20201021",",,7","","","20201012",",,7","20201007",",,7","-9.4",",7,28,+","152",",,7,22,+","178",",,7,21,","24.9",",,7,12,","26.1",",7,07,","","","529.1","7","  13.3",",,,7,3,2","  13.9",",,,7,3,3","  16.1",",,,7,3,5","  16.7",",,,7,3,6","  12.8",",,,7,5,1","  13.3","1,,,7,5,2","  14.4",",,,7,5,3","  16.7",",,,7,5,6","","","408.9",",7","  18.9",",,,7,3,2","  16.7",",,,7,3,3","  16.7",",,,7,3,5","  17.2",",,,7,3,6","  16.7",",,,7,5,1","  16.1",",,,7,5,2","  15.6",",,,7,5,3","  16.7",",,,7,5,6","","","   1.1",",,,7,3,2","   1.7",",,,7,3,3","   5.0",",,,7,3,5","   8.9",",,,7,3,6","   2.8",",,,7,5,1","   3.3","1,,,7,5,2","   3.9",",,,7,5,3","  10.6",",,,7,5,6","","","   1.1",",,,7,3,2","   2.2",",,,7,3,3","   5.6",",,,7,3,5","   8.9",",,,7,3,6","   3.3",",,,7,5,1","   3.3",",,,7,5,2","   4.4",",,,7,5,3","  11.1",",,,7,5,6","","","   6.4",",,,7,3,2","   8.1",",,,7,3,3","  10.9",",,,7,3,5","  13.3",",,,7,3,6","   7.4",",,,7,5,1","   8.0","1,,,7,5,2","   9.4",",,,7,5,3","  13.9",",,,7,5,6","","","  10.0",",,,7,3,2","   9.7",",,,7,3,3","  11.5",",,,7,3,5","  13.7",",,,7,3,6","  10.0",",,,7,5,1","   9.9",",,,7,5,2","  10.4",",,,7,5,3","  14.2",",,,7,5,6","","","57.4",",,,7","201",",,,7","5.14",",7","9.59",",,,7","0.69",",,,7"
"USC00218450","2020-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","385.8","7","0.0",",7","8",",7","4",",7","0",",7","8",",7","2",",7","0",",7","23",",7","3",",7","5",",7","0",",7","","","20201113",",,7","20201113",",,7","20201111",",,7","","","20201111",",,7","20201107",",,7","-12.8",",7,13,","127",",,7,13,","104",",,7,11,","16.5",",,7,11,","23.9",",7,07,","","","994.2","7","  10.0",",,,7,3,2","  10.0",",,,7,3,3","   9.4",",,,7,3,5","   9.4",",,,7,3,6","  10.0",",,,7,5,1","  10.0",",,,7,5,2","  10.0",",,,7,5,3","  10.6",",,,7,5,6","","","465.1",",7","  13.3",",,,7,3,2","  12.2",",,,7,3,3","  10.0",",,,7,3,5","   9.4",",,,7,3,6","  12.8",",,,7,5,1","  12.2",",,,7,5,2","  11.7",",,,7,5,3","  10.6",",,,7,5,6","","","   0.0",",,,7,3,2","   1.1",",,,7,3,3","   3.3",",,,7,3,5","   6.1",",,,7,3,6","   1.1",",,,7,5,1","   1.7",",,,7,5,2","   2.2",",,,7,5,3","   7.8",",,,7,5,6","","","   0.6",",,,7,3,2","   1.7",",,,7,3,3","   3.3",",,,7,3,5","   6.1",",,,7,3,6","   2.2",",,,7,5,1","   2.2",",,,7,5,2","   2.8",",,,7,5,3","   7.8",",,,7,5,6","","","   2.6",",,,7,3,2","   3.4",",,,7,3,3","   5.4",",,,7,3,5","   7.7",",,,7,3,6","   3.7",",,,7,5,1","   4.0",",,,7,5,2","   4.8",",,,7,5,3","   9.4",",,,7,5,6","","","   4.8",",,,7,3,2","   4.7",",,,7,3,3","   6.0",",,,7,3,5","   8.0",",,,7,3,6","   5.4",",,,7,5,1","   5.4",",,,7,5,2","   5.7",",,,7,5,3","   9.6",",,,7,5,6","","","34.8",",,,7","170",",,,7","2.83",",7","7.72",",,,7","-2.06",",,,7"
"USC00218450","2020-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","385.8","7","0.0",",7","4",",7","2",",7","0",",7","9",",7","3",",7","4",",7","31",",7","16",",7","0",",7","0",",7","","","20201225",",,7","20201231","+,,7","20201224",",,7","","","20201224",",,7","20201210",",,7","-22.2",",7,25,","152",",,7,31,+","147",",,7,24,","14.0",",,7,24,","10.0",",7,10,","","","1710.4","7","   0.0","1,,,7,3,2","   0.6",",,,7,3,3","   3.3",",,,7,3,5","   5.6",",,,7,3,6","   0.6",",,,7,5,1","   1.1",",,,7,5,2","   1.7",",,,7,5,3","   7.2",",,,7,5,6","","","716.2",",7","   0.6","1,,,7,3,2","   1.1","1,,,7,3,3","   3.3","1,,,7,3,5","   6.1","1,,,7,3,6","   1.1",",,,7,5,1","   1.7",",,,7,5,2","   2.2",",,,7,5,3","   7.8",",,,7,5,6","","","  -1.1","1,,,7,3,2","   0.0",",,,7,3,3","   1.1",",,,7,3,5","   3.3",",,,7,3,6","  -0.6",",,,7,5,1","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   4.4",",,,7,5,6","","","  -0.6","1,,,7,3,2","   0.0","1,,,7,3,3","   1.1","1,,,7,3,5","   3.3","1,,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   4.4",",,,7,5,6","","","  -0.4","1,,,7,3,2","   0.3",",,,7,3,3","   1.9",",,,7,3,5","   4.2",",,,7,3,6","   0.0",",,,7,5,1","   0.3",",,,7,5,2","   0.9",",,,7,5,3","   5.7",",,,7,5,6","","","  -0.1","1,,,7,3,2","   0.4","1,,,7,3,3","   2.1","1,,,7,3,5","   4.4","1,,,7,3,6","   0.2",",,,7,5,1","   0.4",",,,7,5,2","   1.0",",,,7,5,3","   5.9",",,,7,5,6","","","22.4",",,,7","267",",,,7","-4.77",",7","-0.57",",,,7","-8.97",",,,7"
