"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129222","1989-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","371.4","0","6.7",",0","6",",0","4",",0","0",",0","1",",0","1",",0","0",",0","6",",0","0",",0","16",",0","0",",0","6","","19891009",",,0","19891020",",,0","19891020",",,0","1","","19891020",",,0","19891015",",,0","-4.4",",0,09,","51",",,0,20,","102",",,0,20,","17.8",",,0,20,","30.6",",0,15,","","","313.8","0","  13.9",",,,0,3,1","  14.4","1,,,0,3,2","  15.6",",,,0,3,3","  16.1",",,,0,5,2","  13.9",",,,0,7,2","  14.4","1,,,0,8,1","  16.1",",,,0,8,2","  16.7","1,,,0,8,3","211.7",",0","  27.2",",,,0,3,1","  22.2","1,,,0,3,2","  21.7",",,,0,3,3","  19.4",",,,0,5,2","  16.1",",,,0,7,2","  23.9","1,,,0,8,1","  20.0",",,,0,8,2","  20.0",",,,0,8,3","   1.1",",,,0,3,1","   2.8","1,,,0,3,2","   5.0",",,,0,3,3","   6.1",",,,0,5,2","   5.0",",,,0,7,2","   2.8","1,,,0,8,1","   5.0",",,,0,8,2","   7.8","1,,,0,8,3","   2.8",",,,0,3,1","   3.3","1,,,0,3,2","   5.0",",,,0,3,3","   7.8",",,,0,5,2","   6.1",",,,0,7,2","   7.2","1,,,0,8,1","   7.8",",,,0,8,2","  10.0",",,,0,8,3","   6.9",",,,0,3,1","   8.7","1,,,0,3,2","  10.5",",,,0,3,3","  11.3",",,,0,5,2","   9.5",",,,0,7,2","   9.1","1,,,0,8,1","  10.3",",,,0,8,2","  12.6","1,,,0,8,3","","","  18.2",",,,0,3,1","  15.2","1,,,0,3,2","  15.6",",,,0,3,3","  14.6",",,,0,5,2","  11.8",",,,0,7,2","  17.1","1,,,0,8,1","  14.2",",,,0,8,2","  14.9",",,,0,8,3","","","38.9",",,,0","120",",,,0","11.72",",0","18.93",",,,0","4.51",",,,0","",""
"USC00129222","1989-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","371.4","0","0.0",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","20",",0","5",",0","1",",0","0",",0","1","","19891130","+,,0","19891129","+,,0","19891116",",,0","3","","19891116",",,0","19891114",",,0","-10.0",",0,30,+","0",",T,0,29,+","5",",,0,16,","31.5",",,0,16,","22.2",",0,14,","","","766.6","0","  10.6",",,,0,3,1","  10.0",",,,0,3,2","  11.1",",,,0,3,3","  10.6","1,,,0,5,2","   8.3",",,,0,7,2","   8.9","1,,,0,8,1","  10.0","1,,,0,8,2","  10.6",",,,0,8,3","452.8",",0","  15.6",",,,0,3,1","  11.1",",,,0,3,2","  13.3",",,,0,3,3","  12.8","1,,,0,5,2","  10.6",",,,0,7,2","  12.8","1,,,0,8,1","  11.7",",,,0,8,2","  11.7","1,,,0,8,3","  -1.7",",,,0,3,1","  -0.6",",,,0,3,2","   1.7",",,,0,3,3","   2.2","1,,,0,5,2","   1.7",",,,0,7,2","  -1.1","1,,,0,8,1","  -0.6","1,,,0,8,2","   1.1",",,,0,8,3","   0.0",",,,0,3,1","   1.1",",,,0,3,2","   2.8",",,,0,3,3","   3.9","1,,,0,5,2","   2.8",",,,0,7,2","   0.6","1,,,0,8,1","   2.2",",,,0,8,2","   5.0","1,,,0,8,3","   1.9",",,,0,3,1","   3.3",",,,0,3,2","   4.8",",,,0,3,3","   6.0","1,,,0,5,2","   5.2",",,,0,7,2","   3.3","1,,,0,8,1","   4.5","1,,,0,8,2","   7.1",",,,0,8,3","","","   6.9",",,,0,3,1","   6.0",",,,0,3,2","   7.2",",,,0,3,3","   8.0","1,,,0,5,2","   6.4",",,,0,7,2","   7.1","1,,,0,8,1","   6.4",",,,0,8,2","   8.2","1,,,0,8,3","","","82.9",",,,0","11",",,,0","3.24",",0","7.82",",,,0","-1.34",",,,0","",""
"USC00129222","1989-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","371.4","0","0.0","1,0","6",",0","1",",0","0",",0","24",",0","6",",0","11",",0","30",",0","19","1,0","0","1,0","0","1,0","","","19891222",",,0","19891227",",,0","19891211",",,0","","","19891203",",,0","19891206","+,1,0","-27.8",",0,22,","229",",,0,27,","74",",,0,11,","3.0",",,0,03,","8.3","1,0,06,+","","","1571.3","0","   0.0","1,,,0,3,1","   0.0",",,,0,3,2","   2.2",",,,0,3,3","   2.8",",,,0,5,2","   1.1",",,,0,7,2","   0.0",",,,0,8,1","   1.1",",,,0,8,2","   4.4",",,,0,8,3","804.7","1,0","   0.6","1,,,0,3,1","   1.7",",,,0,3,2","   2.2",",,,0,3,3","   3.9",",,,0,5,2","   2.8",",,,0,7,2","   2.8",",,,0,8,1","   2.2",",,,0,8,2","   4.4",",,,0,8,3","  -4.4","1,,,0,3,1","  -1.7",",,,0,3,2","  -1.7",",,,0,3,3","   1.1",",,,0,5,2","  -3.9",",,,0,7,2","  -3.9",",,,0,8,1","  -1.7",",,,0,8,2","   1.1",",,,0,8,3","  -4.4","1,,,0,3,1","  -1.1",",,,0,3,2","  -1.7",",,,0,3,3","   1.1",",,,0,5,2","  -3.9",",,,0,7,2","  -2.2",",,,0,8,1","  -1.7",",,,0,8,2","   1.1",",,,0,8,3","  -1.9","1,,,0,3,1","  -1.1",",,,0,3,2","   0.5",",,,0,3,3","   1.4",",,,0,5,2","  -1.2",",,,0,7,2","  -1.6",",,,0,8,1","  -0.8",",,,0,8,2","   2.5",",,,0,8,3","","","  -1.1","1,,,0,3,1","  -0.8",",,,0,3,2","   0.8",",,,0,3,3","   1.7",",,,0,5,2","  -0.9",",,,0,7,2","  -0.9",",,,0,8,1","  -0.5",",,,0,8,2","   2.7",",,,0,8,3","","","7.3",",,,0","291",",,,0","-8.69","1,0","-3.89","1,,,0","-13.49",",,,0","",""
"USC00129222","1990-01","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","4",",0","0",",0","0",",0","26",",0","5",",0","0",",0","0",",0","10","","19900126","+,,0","19900101",",,0","19900126","+,,0","1","","19900117",",,0","19900118",",,0","-9.4",",0,26,+","152",",,0,01,","0",",T,0,26,+","16.3",",,0,17,","13.3",",0,18,","","","2111.2","0","   0.6",",,,0,3,1","   2.2",",,,0,3,2","   2.2",",,,0,3,3","   4.4",",,,0,5,2","   2.8",",,,0,7,2","   3.3","1,,,0,8,1","   3.9",",,,0,8,2","   5.0",",,,0,8,3","539.9",",0","   8.9",",,,0,3,1","   5.0",",,,0,3,2","   5.6",",,,0,3,3","   7.2",",,,0,5,2","   3.9",",,,0,7,2","   8.9",",,,0,8,1","   6.7",",,,0,8,2","   6.1",",,,0,8,3","  -2.2",",,,0,3,1","  -1.7",",,,0,3,2","   0.6",",,,0,3,3","   1.1",",,,0,5,2","  -2.8",",,,0,7,2","  -1.7","1,,,0,8,1","  -1.1",",,,0,8,2","   1.1",",,,0,8,3","  -1.1",",,,0,3,1","  -1.7",",,,0,3,2","   0.6",",,,0,3,3","   1.1",",,,0,5,2","  -2.8",",,,0,7,2","  -1.7",",,,0,8,1","  -1.1",",,,0,8,2","   1.1",",,,0,8,3","  -0.6",",,,0,3,1","  -0.9",",,,0,3,2","   1.0",",,,0,3,3","   1.6",",,,0,5,2","  -0.3",",,,0,7,2","  -0.2","1,,,0,8,1","  -0.1",",,,0,8,2","   2.1",",,,0,8,3","","","   1.1",",,,0,3,1","  -0.4",",,,0,3,2","   1.3",",,,0,3,3","   2.3",",,,0,5,2","   0.1",",,,0,7,2","   1.4",",,,0,8,1","   0.7",",,,0,8,2","   2.5",",,,0,8,3","","","48.8",",,,0","0",",T,,0","0.92",",0","5.21",",,,0","-3.38",",,,0","",""
"USC00129222","1990-02","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","0.0","0","0.0",",0","11",",0","8",",0","1",",0","12",",0","4",",0","0",",0","26",",0","4",",0","0",",0","0",",0","3","","19900225",",,0","19900226","+,,0","19900224",",,0","","","19900223",",,0","19900209",",,0","-14.4",",0,25,","76",",,0,26,+","64",",,0,24,","31.0",",,0,23,","15.0",",0,09,","","","2627.0","0","   1.7",",,,0,3,1","   2.2","1,,,0,3,2","   3.9",",,,0,3,3","   3.3",",,,0,5,2","   3.9",",,,0,7,2","   3.3",",,,0,8,1","   2.8",",,,0,8,2","   5.6",",,,0,8,3","515.8",",0","  12.2",",,,0,3,1","   7.8",",,,0,3,2","   7.8",",,,0,3,3","   8.3",",,,0,5,2","   4.4",",,,0,7,2","   8.3",",,,0,8,1","   5.6",",,,0,8,2","   6.1",",,,0,8,3","  -3.9",",,,0,3,1","  -1.1","1,,,0,3,2","   1.1",",,,0,3,3","   1.1",",,,0,5,2","   0.0",",,,0,7,2","  -1.7",",,,0,8,1","  -1.7",",,,0,8,2","   1.1",",,,0,8,3","  -1.1",",,,0,3,1","  -0.6",",,,0,3,2","   1.1",",,,0,3,3","   1.1",",,,0,5,2","   0.0",",,,0,7,2","  -1.7",",,,0,8,1","  -1.1",",,,0,8,2","   1.1",",,,0,8,3","  -0.5",",,,0,3,1","   0.4","1,,,0,3,2","   2.0",",,,0,3,3","   2.0",",,,0,5,2","   0.9",",,,0,7,2","   0.2",",,,0,8,1","   0.5",",,,0,8,2","   2.9",",,,0,8,3","","","   3.2",",,,0,3,1","   1.7",",,,0,3,2","   2.9",",,,0,3,3","   2.9",",,,0,5,2","   1.4",",,,0,7,2","   1.7",",,,0,8,1","   1.4",",,,0,8,2","   3.3",",,,0,8,3","","","112.7",",,,0","168",",,,0","-0.09",",0","4.31",",,,0","-4.49",",,,0","",""
"USC00129222","1990-03","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","5.6","0","5.6",",0","11",",0","10",",0","1",",0","1",",0","2",",0","0",",0","18",",0","1",",0","3",",0","0",",0","6","","19900307",",,0","19900319",",,0","19900319",",,0","","","19900309",",,0","19900313","+,,0","-8.3",",0,07,","25",",,0,19,","38",",,0,19,","25.9",",,0,09,","25.6",",0,13,+","","","3051.6","0","  14.4",",,,0,3,1","  12.2",",,,0,3,2","  13.3",",,,0,3,3","  12.2",",,,0,5,2","  10.6",",,,0,7,2","  13.9",",,,0,8,1","  11.1",",,,0,8,2","  11.7",",,,0,8,3","424.6",",0","  21.1",",,,0,3,1","  16.7",",,,0,3,2","  16.7",",,,0,3,3","  13.9",",,,0,5,2","  11.7","1,,,0,7,2","  16.7",",,,0,8,1","  12.8",",,,0,8,2","  12.2",",,,0,8,3","  -6.1",",,,0,3,1","  -1.1",",,,0,3,2","   1.1",",,,0,3,3","   1.1",",,,0,5,2","  -1.1",",,,0,7,2","  -1.7",",,,0,8,1","  -1.1",",,,0,8,2","   1.7",",,,0,8,3","   1.1",",,,0,3,1","  -1.1",",,,0,3,2","   1.1",",,,0,3,3","   1.1",",,,0,5,2","  -0.6","1,,,0,7,2","  -1.1",",,,0,8,1","  -1.1",",,,0,8,2","   1.7",",,,0,8,3","   2.5",",,,0,3,1","   3.1",",,,0,3,2","   4.7",",,,0,3,3","   4.6",",,,0,5,2","   3.1",",,,0,7,2","   2.6",",,,0,8,1","   2.9",",,,0,8,2","   5.1",",,,0,8,3","","","  10.0",",,,0,3,1","   6.4",",,,0,3,2","   7.3",",,,0,3,3","   6.7",",,,0,5,2","   4.3","1,,,0,7,2","   6.8",",,,0,8,1","   4.9",",,,0,8,2","   5.9",",,,0,8,3","","","88.2",",,,0","63",",,,0","4.82",",0","9.56",",,,0","0.07",",,,0","",""
"USC00129222","1990-04","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","25.6","0","20.0",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","7",",0","0",",0","6","","19900407",",,0","19900412","+,,0","19900412",",,0","","","19900421",",,0","19900426",",,0","-6.7",",0,07,","0",",T,0,12,+","10",",,0,12,","22.1",",,0,21,","30.6",",0,26,","","","3349.7","0","  15.0",",,,0,3,1","  15.0",",,,0,3,2","  17.2",",,,0,3,3","  15.6",",,,0,5,2","  14.4","1,,,0,7,2","  16.7","1,,,0,8,1","  15.6",",,,0,8,2","  15.6",",,,0,8,3","298.1",",0","  30.0",",,,0,3,1","  23.3",",,,0,3,2","  23.3",",,,0,3,3","  20.6",",,,0,5,2","  15.0",",,,0,7,2","  25.6",",,,0,8,1","  19.4",",,,0,8,2","  17.8",",,,0,8,3","  -0.6",",,,0,3,1","   1.1",",,,0,3,2","   2.8",",,,0,3,3","   3.3",",,,0,5,2","   1.7","1,,,0,7,2","   0.0","1,,,0,8,1","   0.0",",,,0,8,2","   3.9",",,,0,8,3","   4.4",",,,0,3,1","   4.4",",,,0,3,2","   5.6",",,,0,3,3","   5.6",",,,0,5,2","   2.8",",,,0,7,2","   4.4",",,,0,8,1","   2.8",",,,0,8,2","   4.4",",,,0,8,3","   5.1",",,,0,3,1","   6.0",",,,0,3,2","   7.8",",,,0,3,3","   7.9",",,,0,5,2","   5.8","1,,,0,7,2","   5.3","1,,,0,8,1","   6.2",",,,0,8,2","   7.5",",,,0,8,3","","","  16.4",",,,0,3,1","  12.0",",,,0,3,2","  12.2",",,,0,3,3","  11.1",",,,0,5,2","   7.2",",,,0,7,2","  12.0",",,,0,8,1","   9.1",",,,0,8,2","   8.7",",,,0,8,3","","","79.5",",,,0","10",",,,0","9.06",",0","14.69",",,,0","3.44",",,,0","",""
"USC00129222","1990-05","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","28.4","0","2.8",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","6","","19900502",",,0","19900531","+,,0","19900531","+,,0","5","","19900513",",,0","19900509",",,0","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,13,","27.8",",0,09,","","","3501.8","0","  15.0",",,,0,3,1","  14.4","1,,,0,3,2","  16.1",",,,0,3,3","  16.1",",,,0,5,2","  13.3",",,,0,7,2","  15.6",",,,0,8,1","  13.9",",,,0,8,2","  13.9","1,,,0,8,3","152.1",",0","  28.3",",,,0,3,1","  22.2","1,,,0,3,2","  21.7",",,,0,3,3","  20.6",",,,0,5,2","  16.7",",,,0,7,2","  25.6",",,,0,8,1","  22.8",",,,0,8,2","  17.2","1,,,0,8,3","   5.0",",,,0,3,1","   6.7","1,,,0,3,2","   8.3",",,,0,3,3","  11.1",",,,0,5,2","   8.9",",,,0,7,2","   6.7",",,,0,8,1","   8.9",",,,0,8,2","   9.4","1,,,0,8,3","  11.1",",,,0,3,1","  10.0","1,,,0,3,2","  11.7",",,,0,3,3","  12.2",",,,0,5,2","  10.6",",,,0,7,2","  15.6",",,,0,8,1","  10.6",",,,0,8,2","  10.6","1,,,0,8,3","   9.8",",,,0,3,1","  10.5","1,,,0,3,2","  12.6",",,,0,3,3","  13.4",",,,0,5,2","  11.5",",,,0,7,2","  11.1",",,,0,8,1","  11.6",",,,0,8,2","  11.6","1,,,0,8,3","","","  21.2",",,,0,3,1","  17.4","1,,,0,3,2","  17.5",",,,0,3,3","  16.9",",,,0,5,2","  13.6",",,,0,7,2","  18.6",",,,0,8,1","  15.7",",,,0,8,2","  13.9","1,,,0,8,3","","","154.6",",,,0","0",",,,0","13.52",",0","19.01",",,,0","8.02",",,,0","",""
"USC00129222","1990-06","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","123.2","0","94.8","1,0","11",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","3",",0","2","","19900605",",1,0","19900630","+,,0","19900630","+,,0","12","","19900608",",,0","19900618","+,,0","2.2","1,0,05,","0",",,0,30,+","0",",,0,30,+","22.1",",,0,08,","34.4",",0,18,+","","","3523.7","0","  22.8",",,,0,3,1","  21.7",",,,0,3,2","  23.3",",,,0,3,3","  22.8",",,,0,5,2","  19.4","2,,,0,7,2","  21.1",",,,0,8,1","  21.7",",,,0,8,2","  21.7",",,,0,8,3","21.9",",0","  36.7",",,,0,3,1","  30.6",",,,0,3,2","  29.4",",,,0,3,3","  27.2",",,,0,5,2","  21.7","1,,,0,7,2","  33.9",",,,0,8,1","  28.9",",,,0,8,2","  24.4",",,,0,8,3","   8.9",",,,0,3,1","  10.0",",,,0,3,2","  13.3",",,,0,3,3","  13.3",",,,0,5,2","  11.7","2,,,0,7,2","  10.0",",,,0,8,1","  11.7",",,,0,8,2","  10.6",",,,0,8,3","  18.3",",,,0,3,1","  14.4",",,,0,3,2","  16.1",",,,0,3,3","  16.1",",,,0,5,2","  13.9","1,,,0,7,2","  18.3",",,,0,8,1","  17.2",",,,0,8,2","  16.1",",,,0,8,3","  16.2",",,,0,3,1","  16.6",",,,0,3,2","  18.9",",,,0,3,3","  19.0",",,,0,5,2","  16.0","2,,,0,7,2","  16.5",",,,0,8,1","  16.6",",,,0,8,2","  17.3",",,,0,8,3","","","  29.9",",,,0,3,1","  25.0",",,,0,3,2","  25.3",",,,0,3,3","  23.7",",,,0,5,2","  18.7","1,,,0,7,2","  28.2",",,,0,8,1","  23.3",",,,0,8,2","  20.1",",,,0,8,3","","","80.3",",,,0","0",",,,0","20.86","1,0","27.12",",,,0","14.60","1,,,0","",""
"USC00129222","1990-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","233.3","0","110.1",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","10","","19900724","+,,0","19900731","+,,0","19900731","+,,0","6","","19900710",",,0","19900705",",,0","10.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","40.9",",,0,10,","36.1",",0,05,","","","13.2","0","  23.3",",,,0,3,1","  23.9",",,,0,3,2","  26.1",",,,0,3,3","  24.4",",,,0,5,2","  21.7","1,,,0,7,2","  23.9",",,,0,8,1","  26.1",",,,0,8,2","  22.8",",,,0,8,3","13.2",",0","  39.4",",,,0,3,1","  33.3",",,,0,3,2","  32.8",",,,0,3,3","  29.4",",,,0,5,2","  26.1","1,,,0,7,2","  35.0",",,,0,8,1","  27.8",",,,0,8,2","  30.0",",,,0,8,3","  15.6",",,,0,3,1","  16.1",",,,0,3,2","  18.3",",,,0,3,3","  19.4",",,,0,5,2","  15.0","1,,,0,7,2","  12.2",",,,0,8,1","  15.0",",,,0,8,2","  16.7",",,,0,8,3","  18.3",",,,0,3,1","  16.7",",,,0,3,2","  18.9",",,,0,3,3","  21.1",",,,0,5,2","  16.7","1,,,0,7,2","  17.2",",,,0,8,1","  16.7",",,,0,8,2","  18.3",",,,0,8,3","  18.7",",,,0,3,1","  19.2",",,,0,3,2","  21.2",",,,0,3,3","  22.0",",,,0,5,2","  18.6","1,,,0,7,2","  18.9",",,,0,8,1","  19.8",",,,0,8,2","  20.1",",,,0,8,3","","","  30.9",",,,0,3,1","  27.1",",,,0,3,2","  26.7",",,,0,3,3","  26.0",",,,0,5,2","  21.2","1,,,0,7,2","  27.2",",,,0,8,1","  23.5",",,,0,8,2","  22.5",",,,0,8,3","","","141.6",",,,0","0",",,,0","21.46",",0","26.87",",,,0","16.05",",,,0","",""
"USC00129222","1990-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","325.7","0","92.4",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","17","","19900814",",,0","19900831","+,,0","19900831","+,,0","5","","19900818",",,0","19900819",",,0","6.7",",0,14,","0",",,0,31,+","0",",,0,31,+","104.1",",,0,18,","35.0",",0,19,","","","30.7","0","  20.6",",,,0,3,1","  23.3",",,,0,3,2","  21.7",",,,0,3,3","  23.9",",,,0,5,2","  24.4",",,,0,7,2","  21.7",",,,0,8,1","  23.9","1,,,0,8,2","  22.8",",,,0,8,3","17.5",",0","  34.4",",,,0,3,1","  31.7",",,,0,3,2","  27.8",",,,0,3,3","  27.2",",,,0,5,2","  26.7",",,,0,7,2","  32.2",",,,0,8,1","  27.8","1,,,0,8,2","  26.1",",,,0,8,3","  11.7",",,,0,3,1","  16.1",",,,0,3,2","  15.6",",,,0,3,3","  19.4",",,,0,5,2","  20.0",",,,0,7,2","  12.8",",,,0,8,1","  14.4","1,,,0,8,2","  17.8",",,,0,8,3","  22.2",",,,0,3,1","  23.3",",,,0,3,2","  21.1",",,,0,3,3","  22.8",",,,0,5,2","  22.2",",,,0,7,2","  21.1",",,,0,8,1","  22.8","1,,,0,8,2","  20.0",",,,0,8,3","  16.8",",,,0,3,1","  20.0",",,,0,3,2","  19.3",",,,0,3,3","  21.5",",,,0,5,2","  22.0",",,,0,7,2","  17.4",",,,0,8,1","  21.5","1,,,0,8,2","  20.5",",,,0,8,3","","","  29.8",",,,0,3,1","  27.9",",,,0,3,2","  25.0",",,,0,3,3","  24.9",",,,0,5,2","  24.4",",,,0,7,2","  26.5",",,,0,8,1","  25.6","1,,,0,8,2","  22.2",",,,0,8,3","","","213.4",",,,0","0",",,,0","20.75",",0","27.03",",,,0","14.47",",,,0","",""
"USC00129222","1990-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","388.0","0","62.3","1,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","20",",0","1",",0","9","","19900924",",1,0","19900930","+,,0","19900930","+,,0","4","","19900915",",,0","19900907",",,0","1.7","1,0,24,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,15,","34.4",",0,07,","","","90.7","0","  21.7",",,,0,3,1","  23.9",",,,0,3,2","  23.9","1,,,0,3,3","  23.9",",,,0,5,2","  24.4",",,,0,7,2","  22.8",",,,0,8,1","  28.9",",,,0,8,2","  23.9",",,,0,8,3","60.0",",0","  33.9",",,,0,3,1","  31.7",",,,0,3,2","  28.3","1,,,0,3,3","  27.2",",,,0,5,2","  27.2",",,,0,7,2","  33.9",",,,0,8,1","  30.6",",,,0,8,2","  26.1",",,,0,8,3","   6.1",",,,0,3,1","  10.6",",,,0,3,2","  10.6","1,,,0,3,3","  13.9",",,,0,5,2","  15.6",",,,0,7,2","   6.1",",,,0,8,1","  12.8",",,,0,8,2","  13.3",",,,0,8,3","  15.6",",,,0,3,1","  14.4",",,,0,3,2","  12.8","1,,,0,3,3","  16.1",",,,0,5,2","  16.7",",,,0,7,2","  12.8",",,,0,8,1","  17.2",",,,0,8,2","  14.4",",,,0,8,3","  14.7",",,,0,3,1","  17.8",",,,0,3,2","  17.3","1,,,0,3,3","  19.4",",,,0,5,2","  20.4",",,,0,7,2","  15.6",",,,0,8,1","  20.0",",,,0,8,2","  18.7",",,,0,8,3","","","  25.5",",,,0,3,1","  24.5",",,,0,3,2","  22.0","1,,,0,3,3","  22.1",",,,0,5,2","  22.1",",,,0,7,2","  24.7",",,,0,8,1","  23.8",",,,0,8,2","  20.7",",,,0,8,3","","","61.8",",,,0","0",",,,0","18.37","1,0","24.38",",,,0","12.35","1,,,0","",""
"USC00129222","1990-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","394.9","0","6.9","1,0","11",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","6","1,0","0",",0","6",",0","0",",0","","","19901029",",1,0","19901031","+,,0","19901031","+,,0","3","","19901004",",,0","19901006",",,0","-3.9","1,0,29,","0",",,0,31,+","0",",,0,31,+","42.2",",,0,04,","30.0",",0,06,","","","343.6","0","  15.0",",,,0,3,1","  16.1",",,,0,3,2","  14.4",",,,0,3,3","  16.7",",,,0,5,2","  16.7",",,,0,7,2","  13.3",",,,0,8,1","  16.1",",,,0,8,2","  15.6",",,,0,8,3","252.9",",0","  23.3",",,,0,3,1","  22.8",",,,0,3,2","  22.2",",,,0,3,3","  22.2",",,,0,5,2","  18.9",",,,0,7,2","  21.1",",,,0,8,1","  21.7",",,,0,8,2","  17.8",",,,0,8,3","   0.6",",,,0,3,1","   5.0",",,,0,3,2","   3.9",",,,0,3,3","   5.0",",,,0,5,2","   8.9",",,,0,7,2","   1.7",",,,0,8,1","   5.0",",,,0,8,2","   8.3",",,,0,8,3","   6.7",",,,0,3,1","  10.6",",,,0,3,2","   8.3",",,,0,3,3","  10.0",",,,0,5,2","  11.1",",,,0,7,2","   8.9",",,,0,8,1","  11.7",",,,0,8,2","  10.0",",,,0,8,3","   5.5",",,,0,3,1","   9.3",",,,0,3,2","   8.5",",,,0,3,3","  11.6",",,,0,5,2","  12.3",",,,0,7,2","   6.5",",,,0,8,1","   9.5",",,,0,8,2","  11.6",",,,0,8,3","","","  15.7",",,,0,3,1","  15.0",",,,0,3,2","  12.8",",,,0,3,3","  14.5",",,,0,5,2","  14.5",",,,0,7,2","  16.3",",,,0,8,1","  16.1",",,,0,8,2","  13.9",",,,0,8,3","","","106.2",",,,0","0",",,,0","10.29","1,0","16.92",",,,0","3.66","1,,,0","",""
